# ========================================================
# 4-BAR PLANAR ANALYTICAL KINEMATIC DATASET EXPORT
# ========================================================
# Ground Pivot O_A (X, Y): (0.0, 0.0) mm
# Ground Pivot O_B (X, Y): (140.0, 0.0) mm
# Ground Distance (d): 140.0 mm
# Link 1 (Crank L1): 50.0 mm
# Link 2 (Coupler L2): 120.0 mm
# Link 3 (Rocker L3): 100.0 mm
# Coupler Point Offset (LP): 80.0 mm
# Coupler Point Angle (alpha): 30.0 deg
# Crank Velocity (omega1): 10.0 rad/s
# ========================================================
crank_angle_deg,coupler_p_x,coupler_p_y,vel_x,vel_y,vel_mag,acc_x,acc_y,acc_mag,acc_tangential,acc_normal
212.5,-12.5884,47.4651,-25.9731,-304.4444,305.5504,2634.1713,1963.643,3285.5368,-2180.4516,2457.7191
213.0,-12.6101,47.2001,-23.6746,-302.7246,303.6489,2633.5615,1977.9241,3293.6044,-2177.2341,2471.332
213.5,-12.6297,46.9367,-21.3767,-300.9923,301.7504,2632.9336,1992.2307,3301.7151,-2173.748,2485.1846
214.0,-12.6474,46.6748,-19.0793,-299.2475,299.8551,2632.285,2006.5672,3309.8695,-2169.9891,2499.2766
214.5,-12.663,46.4144,-16.7825,-297.4902,297.9632,2631.6129,2020.9382,3318.0683,-2165.9528,2513.6082
215.0,-12.6767,46.1556,-14.4862,-295.7203,296.0749,2630.9148,2035.3477,3326.3123,-2161.6345,2528.1791
215.5,-12.6883,45.8983,-12.1907,-293.9378,294.1905,2630.1882,2049.8,3334.6019,-2157.029,2542.9895
216.0,-12.6979,45.6426,-9.8957,-292.1427,292.3103,2629.4304,2064.299,3342.938,-2152.131,2558.0396
216.5,-12.7056,45.3884,-7.6014,-290.3349,290.4344,2628.6389,2078.8485,3351.3212,-2146.9348,2573.3294
217.0,-12.7112,45.1358,-5.3079,-288.5144,288.5632,2627.8113,2093.4522,3359.7521,-2141.4344,2588.8594
217.5,-12.7148,44.8849,-3.0151,-286.6811,286.697,2626.9451,2108.1135,3368.2314,-2135.6233,2604.6297
218.0,-12.7165,44.6355,-0.723,-284.835,284.836,2626.0378,2122.836,3376.7599,-2129.4949,2620.6409
218.5,-12.7161,44.3877,1.5682,-282.9761,282.9804,2625.0872,2137.6229,3385.3381,-2123.0422,2636.8932
219.0,-12.7137,44.1416,3.8586,-281.1042,281.1306,2624.0908,2152.4772,3393.9668,-2116.2578,2653.3871
219.5,-12.7094,43.8971,6.1481,-279.2193,279.2869,2623.0464,2167.4019,3402.6466,-2109.1339,2670.1232
220.0,-12.703,43.6543,8.4367,-277.3213,277.4496,2621.9518,2182.3999,3411.3781,-2101.6624,2687.1017
220.5,-12.6946,43.4131,10.7243,-275.4102,275.619,2620.8048,2197.4739,3420.1621,-2093.8349,2704.3233
221.0,-12.6843,43.1736,13.0108,-273.486,273.7953,2619.6032,2212.6263,3428.9993,-2085.6423,2721.7884
221.5,-12.6719,42.9358,15.2963,-271.5485,271.9789,2618.345,2227.8598,3437.8903,-2077.0756,2739.4974
222.0,-12.6576,42.6997,17.5807,-269.5976,270.1702,2617.0281,2243.1764,3446.8357,-2068.1251,2757.4508
222.5,-12.6412,42.4653,19.8639,-267.6333,268.3695,2615.6506,2258.5785,3455.8363,-2058.7807,2775.6489
223.0,-12.6229,42.2326,22.1458,-265.6556,266.5771,2614.2106,2274.0679,3464.8928,-2049.0321,2794.0919
223.5,-12.6026,42.0016,24.4265,-263.6643,264.7934,2612.7063,2289.6467,3474.0058,-2038.8683,2812.7802
224.0,-12.5803,41.7724,26.7059,-261.6594,263.0187,2611.1359,2305.3167,3483.1761,-2028.2783,2831.7138
224.5,-12.556,41.5449,28.9838,-259.6408,261.2535,2609.4977,2321.0793,3492.4042,-2017.2502,2850.8926
225.0,-12.5297,41.3192,31.2603,-257.6083,259.4981,2607.79,2336.9363,3501.691,-2005.7721,2870.3167
225.5,-12.5014,41.0953,33.5352,-255.562,257.7529,2606.0112,2352.889,3511.037,-1993.8316,2889.9856
226.0,-12.4712,40.8732,35.8086,-253.5017,256.0183,2604.1599,2368.9386,3520.443,-1981.4157,2909.8988
226.5,-12.4389,40.6529,38.0803,-251.4274,254.2948,2602.2346,2385.0865,3529.9097,-1968.5112,2930.0557
227.0,-12.4047,40.4344,40.3503,-249.3389,252.5828,2600.234,2401.3336,3539.4378,-1955.1043,2950.4554
227.5,-12.3685,40.2177,42.6186,-247.2363,250.8827,2598.1567,2417.681,3549.028,-1941.1811,2971.0967
228.0,-12.3303,40.0029,44.8849,-245.1193,249.1949,2596.0016,2434.1293,3558.6809,-1926.727,2991.9781
228.5,-12.2902,39.7899,47.1494,-242.9879,247.52,2593.7674,2450.6795,3568.3973,-1911.7271,3013.0979
229.0,-12.248,39.5788,49.4119,-240.842,245.8585,2591.4531,2467.3321,3578.1779,-1896.1661,3034.454
229.5,-12.2039,39.3696,51.6723,-238.6815,244.2108,2589.0578,2484.0877,3588.0234,-1880.0284,3056.044
230.0,-12.1578,39.1622,53.9306,-236.5064,242.5774,2586.5803,2500.9467,3597.9345,-1863.2981,3077.865
230.5,-12.1098,38.9568,56.1867,-234.3165,240.9589,2584.02,2517.9095,3607.9118,-1845.9586,3099.9136
231.0,-12.0598,38.7533,58.4406,-232.1118,239.3558,2581.376,2534.9762,3617.9561,-1827.9934,3122.1862
231.5,-12.0078,38.5517,60.6921,-229.8921,237.7686,2578.6476,2552.1471,3628.0682,-1809.3854,3144.6785
232.0,-11.9539,38.352,62.9411,-227.6574,236.198,2575.8343,2569.4222,3638.2486,-1790.1173,3167.3858
232.5,-11.898,38.1543,65.1877,-225.4076,234.6445,2572.9353,2586.8015,3648.4981,-1770.1715,3190.3027
233.0,-11.8401,37.9586,67.4317,-223.1426,233.1087,2569.9503,2604.2849,3658.8174,-1749.5301,3213.4232
233.5,-11.7803,37.7649,69.6731,-220.8622,231.5912,2566.8789,2621.8722,3669.2071,-1728.1752,3236.7408
234.0,-11.7185,37.5731,71.9118,-218.5665,230.0926,2563.7207,2639.563,3679.668,-1706.0886,3260.2482
234.5,-11.6548,37.3834,74.1476,-216.2553,228.6137,2560.4755,2657.3571,3690.2007,-1683.2517,3283.9375
235.0,-11.5891,37.1957,76.3806,-213.9285,227.155,2557.1431,2675.254,3700.806,-1659.6463,3307.7998
235.5,-11.5214,37.01,78.6107,-211.5861,225.7173,2553.7234,2693.2533,3711.4844,-1635.2536,3331.8257
236.0,-11.4519,36.8264,80.8377,-209.2279,224.3012,2550.2165,2711.3542,3722.2367,-1610.0552,3356.0048
236.5,-11.3804,36.6449,83.0616,-206.8538,222.9075,2546.6223,2729.5563,3733.0634,-1584.0326,3380.3259
237.0,-11.3069,36.4654,85.2823,-204.4639,221.5368,2542.941,2747.8587,3743.9653,-1557.1674,3404.777
237.5,-11.2315,36.288,87.4998,-202.0579,220.19,2539.1729,2766.2607,3754.943,-1529.4413,3429.3449
238.0,-11.1542,36.1128,89.714,-199.6358,218.8677,2535.3181,2784.7613,3765.997,-1500.8362,3454.0157
238.5,-11.0749,35.9396,91.9248,-197.1975,217.5708,2531.3772,2803.3598,3777.1281,-1471.3346,3478.7744
239.0,-10.9937,35.7686,94.1321,-194.743,216.3,2527.3504,2822.0551,3788.3368,-1440.919,3503.605
239.5,-10.9106,35.5997,96.3358,-192.2721,215.0562,2523.2384,2840.8462,3799.6236,-1409.5725,3528.4904
240.0,-10.8256,35.433,98.5359,-189.7848,213.8401,2519.0418,2859.732,3810.9892,-1377.2789,3553.4127
240.5,-10.7387,35.2685,100.7323,-187.2809,212.6526,2514.7611,2878.7113,3822.4341,-1344.0222,3578.3525
241.0,-10.6498,35.1061,102.925,-184.7604,211.4946,2510.3972,2897.7829,3833.9588,-1309.7876,3603.2897
241.5,-10.559,34.946,105.1138,-182.2233,210.3669,2505.9509,2916.9456,3845.5639,-1274.5608,3628.2029
242.0,-10.4663,34.7881,107.2987,-179.6694,209.2704,2501.4231,2936.198,3857.2498,-1238.3285,3653.0697
242.5,-10.3718,34.6324,109.4796,-177.0986,208.2059,2496.8147,2955.5387,3869.017,-1201.0785,3677.8666
243.0,-10.2753,34.479,111.6564,-174.511,207.1744,2492.1268,2974.9664,3880.866,-1162.7996,3702.5691
243.5,-10.1769,34.3279,113.8291,-171.9063,206.1767,2487.3605,2994.4796,3892.7972,-1123.4819,3727.1515
244.0,-10.0766,34.179,115.9977,-169.2846,205.2139,2482.517,3014.0767,3904.811,-1083.1168,3751.5873
244.5,-9.9744,34.0324,118.1619,-166.6457,204.2867,2477.5976,3033.7562,3916.9078,-1041.6971,3775.8488
245.0,-9.8704,33.8881,120.3219,-163.9897,203.3961,2472.6037,3053.5165,3929.088,-999.2173,3799.9075
245.5,-9.7644,33.7462,122.4774,-161.3163,202.543,2467.5366,3073.356,3941.3517,-955.6735,3823.734
246.0,-9.6566,33.6066,124.6285,-158.6256,201.7284,2462.3978,3093.2728,3953.6995,-911.0634,3847.2981
246.5,-9.5469,33.4694,126.7751,-155.9175,200.9532,2457.1889,3113.2653,3966.1314,-865.3869,3870.5689
247.0,-9.4353,33.3345,128.9171,-153.1919,200.2183,2451.9115,3133.3317,3978.6477,-818.6455,3893.5148
247.5,-9.3219,33.202,131.0545,-150.4488,199.5247,2446.5673,3153.4702,3991.2487,-770.8431,3916.1035
248.0,-9.2066,33.0719,133.1871,-147.6881,198.8733,2441.1582,3173.6788,4003.9344,-721.9855,3938.3026
248.5,-9.0895,32.9442,135.3151,-144.9097,198.2649,2435.6859,3193.9557,4016.705,-672.0809,3960.0791
249.0,-8.9704,32.819,137.4382,-142.1135,197.7006,2430.1524,3214.299,4029.5606,-621.1396,3981.3998
249.5,-8.8496,32.6962,139.5565,-139.2996,197.1811,2424.5597,3234.7065,4042.5012,-569.1745,4002.2314
250.0,-8.7269,32.5759,141.6698,-136.4679,196.7075,2418.9098,3255.1763,4055.5268,-516.2006,4022.5408
250.5,-8.6023,32.458,143.7782,-133.6183,196.2805,2413.2049,3275.7063,4068.6373,-462.2357,4042.2948
251.0,-8.4759,32.3427,145.8816,-130.7507,195.901,2407.4471,3296.2943,4081.8327,-407.2996,4061.4609
251.5,-8.3477,32.2298,147.98,-127.8651,195.5699,2401.6388,3316.9383,4095.1128,-351.4151,4080.0069
252.0,-8.2177,32.1195,150.0733,-124.9615,195.2879,2395.7823,3337.636,4108.4774,-294.6069,4097.9011
252.5,-8.0858,32.0117,152.1614,-122.0398,195.0559,2389.8799,3358.3851,4121.9263,-236.9025,4115.1129
253.0,-7.9521,31.9065,154.2444,-119.1,194.8747,2383.9342,3379.1834,4135.4592,-178.3316,4131.6124
253.5,-7.8166,31.8039,156.3222,-116.142,194.7449,2377.9477,3400.0286,4149.0758,-118.9264,4147.371
254.0,-7.6793,31.7038,158.3947,-113.1658,194.6674,2371.9231,3420.9182,4162.7756,-58.721,4162.3614
254.5,-7.5401,31.6064,160.4619,-110.1714,194.6427,2365.8629,3441.8499,4176.5582,2.248,4176.5576
255.0,-7.3992,31.5115,162.5239,-107.1587,194.6715,2359.77,3462.8212,4190.423,63.9421,4189.9351
255.5,-7.2565,31.4193,164.5805,-104.1276,194.7545,2353.6472,3483.8296,4204.3696,126.3209,4202.4715
256.0,-7.112,31.3298,166.6318,-101.0782,194.8922,2347.4973,3504.8725,4218.3972,189.3423,4214.1457
256.5,-6.9657,31.2429,168.6777,-98.0105,195.0851,2341.3232,3525.9474,4232.5051,252.9624,4224.939
257.0,-6.8176,31.1587,170.7181,-94.9243,195.3338,2335.1281,3547.0516,4246.6926,317.1361,4234.8345
257.5,-6.6677,31.0773,172.7532,-91.8197,195.6388,2328.9149,3568.1825,4260.9589,381.8169,4243.8175
258.0,-6.5161,30.9985,174.7829,-88.6966,196.0004,2322.6868,3589.3372,4275.303,446.9573,4251.8754
258.5,-6.3626,30.9225,176.8071,-85.5551,196.419,2316.4471,3610.513,4289.7239,512.5087,4258.9982
259.0,-6.2075,30.8492,178.8258,-82.3951,196.895,2310.1988,3631.707,4304.2206,578.4222,4265.1779
259.5,-6.0505,30.7787,180.8391,-79.2166,197.4286,2303.9455,3652.9165,4318.7919,644.6482,4270.4089
260.0,-5.8918,30.7109,182.847,-76.0195,198.0202,2297.6905,3674.1383,4333.4367,711.1369,4274.688
260.5,-5.7314,30.646,184.8494,-72.804,198.6698,2291.4371,3695.3695,4348.1536,777.8386,4278.0143
261.0,-5.5692,30.5839,186.8463,-69.5699,199.3778,2285.189,3716.607,4362.9412,844.7034,4280.3893
261.5,-5.4053,30.5246,188.8378,-66.3173,200.1442,2278.9497,3737.8477,4377.7982,911.6822,4281.8165
262.0,-5.2396,30.4681,190.8238,-63.0461,200.969,2272.7227,3759.0884,4392.7229,978.7263,4282.3018
262.5,-5.0723,30.4145,192.8044,-59.7564,201.8524,2266.5119,3780.3258,4407.7137,1045.7878,4281.8533
263.0,-4.9031,30.3638,194.7796,-56.4482,202.7942,2260.3209,3801.5567,4422.7688,1112.8195,4280.4809
263.5,-4.7323,30.316,196.7494,-53.1215,203.7946,2254.1535,3822.7776,4437.8865,1179.7756,4278.1966
264.0,-4.5597,30.2711,198.7139,-49.7762,204.8533,2248.0136,3843.9851,4453.0648,1246.6115,4275.0142
264.5,-4.3855,30.2292,200.673,-46.4125,205.9703,2241.9051,3865.1755,4468.3017,1313.284,4270.949
265.0,-4.2095,30.1901,202.6267,-43.0302,207.1453,2235.8319,3886.3454,4483.5951,1379.7513,4266.0182
265.5,-4.0318,30.1541,204.5752,-39.6295,208.3783,2229.798,3907.491,4498.9427,1445.9734,4260.2401
266.0,-3.8525,30.121,206.5185,-36.2104,209.669,2223.8075,3928.6085,4514.3421,1511.912,4253.6345
266.5,-3.6714,30.0909,208.4565,-32.7728,211.017,2217.8645,3949.6941,4529.791,1577.5306,4246.2223
267.0,-3.4886,30.0638,210.3894,-29.3169,212.4222,2211.9731,3970.7438,4545.2868,1642.7945,4238.0252
267.5,-3.3042,30.0397,212.3172,-25.8426,213.8841,2206.1376,3991.7536,4560.8267,1707.6712,4229.066
268.0,-3.1181,30.0187,214.2399,-22.3499,215.4025,2200.3621,4012.7194,4576.408,1772.13,4219.3679
268.5,-2.9303,30.0007,216.1575,-18.8391,216.9769,2194.6511,4033.6368,4592.0278,1836.142,4208.955
269.0,-2.7408,29.9858,218.0703,-15.3099,218.607,2189.0087,4054.5017,4607.683,1899.6807,4197.8514
269.5,-2.5497,29.974,219.9781,-11.7626,220.2924,2183.4393,4075.3094,4623.3704,1962.7212,4186.0817
270.0,-2.3569,29.9653,221.8811,-8.1972,222.0325,2177.9475,4096.0555,4639.0868,2025.2408,4173.6705
270.5,-2.1624,29.9597,223.7794,-4.6137,223.8269,2172.5375,4116.7354,4654.8286,2087.2187,4160.6427
271.0,-1.9663,29.9572,225.6729,-1.0122,225.6752,2167.2139,4137.3442,4670.5923,2148.636,4147.0226
271.5,-1.7685,29.9579,227.5619,2.6073,227.5768,2161.9811,4157.877,4686.3743,2209.4755,4132.8346
272.0,-1.5691,29.9618,229.4463,6.2447,229.5313,2156.8437,4178.3289,4702.1705,2269.722,4118.1026
272.5,-1.3681,29.9688,231.3263,9.8999,231.5381,2151.8063,4198.6946,4717.977,2329.3617,4102.8503
273.0,-1.1654,29.9791,233.202,13.5728,233.5966,2146.8733,4218.9689,4733.7896,2388.3829,4087.1006
273.5,-0.9611,29.9925,235.0734,17.2633,235.7064,2142.0495,4239.1464,4749.604,2446.775,4070.8759
274.0,-0.7551,30.0092,236.9406,20.9714,237.8669,2137.3395,4259.2214,4765.4157,2504.5291,4054.1979
274.5,-0.5475,30.0291,238.8037,24.697,240.0774,2132.7477,4279.1883,4781.2201,2561.6377,4037.0878
275.0,-0.3383,30.0523,240.663,28.44,242.3376,2128.279,4299.0412,4797.0122,2618.0945,4019.5656
275.5,-0.1275,30.0788,242.5183,32.2002,244.6467,2123.9378,4318.7741,4812.7873,2673.8945,4001.6508
276.0,0.0849,30.1085,244.37,35.9776,247.0042,2119.729,4338.3807,4828.54,2729.0339,3983.3619
276.5,0.299,30.1416,246.218,39.7721,249.4095,2115.6571,4357.8548,4844.265,2783.5097,3964.7165
277.0,0.5147,30.1779,248.0625,43.5835,251.8621,2111.7267,4377.1898,4859.9568,2837.32,3945.7313
277.5,0.732,30.2176,249.9037,47.4117,254.3614,2107.9425,4396.379,4875.6097,2890.4637,3926.422
278.0,0.9508,30.2607,251.7416,51.2566,256.9068,2104.3091,4415.4155,4891.2177,2942.9404,3906.8034
278.5,1.1713,30.3071,253.5765,55.118,259.4976,2100.8311,4434.2922,4906.7748,2994.7506,3886.8892
279.0,1.3934,30.3569,255.4083,58.9958,262.1334,2097.5131,4453.0019,4922.2746,3045.8951,3866.6924
279.5,1.6171,30.4101,257.2374,62.8899,264.8135,2094.3595,4471.537,4937.7105,3096.3754,3846.2247
280.0,1.8424,30.4667,259.0637,66.8001,267.5374,2091.375,4489.8899,4953.0759,3146.1934,3825.4971
280.5,2.0692,30.5267,260.8875,70.7262,270.3045,2088.564,4508.0527,4968.3638,3195.3513,3804.5196
281.0,2.2977,30.5901,262.709,74.6681,273.1141,2085.9309,4526.0173,4983.567,3243.8515,3783.3011
281.5,2.5278,30.657,264.5282,78.6255,275.9659,2083.48,4543.7753,4998.6781,3291.6969,3761.8498
282.0,2.7594,30.7273,266.3454,82.5984,278.859,2081.2157,4561.3181,5013.6894,3338.8902,3740.173
282.5,2.9926,30.8012,268.1607,86.5865,281.7931,2079.1422,4578.6369,5028.5931,3385.4344,3718.2768
283.0,3.2274,30.8785,269.9743,90.5895,284.7676,2077.2637,4595.7227,5043.381,3431.3323,3696.1669
283.5,3.4638,30.9593,271.7863,94.6074,287.7818,2075.5842,4612.5662,5058.0447,3476.5871,3673.8479
284.0,3.7018,31.0436,273.5969,98.6399,290.8352,2074.1078,4629.1577,5072.5757,3521.2014,3651.3237
284.5,3.9413,31.1314,275.4063,102.6868,293.9272,2072.8383,4645.4875,5086.9649,3565.1779,3628.5974
285.0,4.1825,31.2228,277.2147,106.7477,297.0574,2071.7795,4661.5454,5101.2033,3608.5191,3605.6713
285.5,4.4252,31.3177,279.0223,110.8226,300.2251,2070.935,4677.3211,5115.2814,3651.2272,3582.5471
286.0,4.6694,31.4162,280.8293,114.9111,303.4298,2070.3085,4692.8038,5129.1895,3693.3043,3559.2258
286.5,4.9153,31.5183,282.6358,119.013,306.6709,2069.9033,4707.9827,5142.9176,3734.7519,3535.7078
287.0,5.1627,31.624,284.442,123.128,309.948,2069.7226,4722.8465,5156.4553,3775.5713,3511.9926
287.5,5.4117,31.7332,286.2482,127.2558,313.2604,2069.7696,4737.3836,5169.792,3815.7634,3488.0796
288.0,5.6623,31.8461,288.0545,131.3962,316.6076,2070.0471,4751.5822,5182.917,3855.3287,3463.9672
288.5,5.9145,31.9625,289.8611,135.5488,319.989,2070.558,4765.43,5195.8189,3894.2672,3439.6536
289.0,6.1682,32.0827,291.6684,139.7133,323.4042,2071.3048,4778.9146,5208.4862,3932.5784,3415.1362
289.5,6.4236,32.2064,293.4763,143.8895,326.8525,2072.2897,4792.0231,5220.907,3970.2612,3390.4123
290.0,6.6804,32.3338,295.2853,148.0769,330.3334,2073.515,4804.7423,5233.0692,4007.3143,3365.4785
290.5,6.9389,32.4648,297.0954,152.2752,333.8464,2074.9825,4817.0588,5244.9602,4043.7354,3340.3311
291.0,7.199,32.5996,298.9069,156.4841,337.3909,2076.6939,4828.9586,5256.5672,4079.522,3314.966
291.5,7.4606,32.738,300.72,160.7032,340.9663,2078.6506,4840.4276,5267.877,4114.6707,3289.3789
292.0,7.7238,32.88,302.5349,164.9321,344.5721,2080.8535,4851.4512,5278.8759,4149.1776,3263.5649
292.5,7.9886,33.0258,304.3518,169.1705,348.2078,2083.3037,4862.0145,5289.55,4183.0382,3237.5192
293.0,8.255,33.1753,306.171,173.4178,351.8727,2086.0015,4872.1021,5299.885,4216.2473,3211.2364
293.5,8.523,33.3285,307.9926,177.6737,355.5663,2088.9471,4881.6983,5309.8661,4248.7991,3184.7111
294.0,8.7926,33.4854,309.817,181.9378,359.2881,2092.1403,4890.7872,5319.4784,4280.687,3157.9376
294.5,9.0637,33.646,311.6442,186.2096,363.0373,2095.5807,4899.3523,5328.7064,4311.9037,3130.9101
295.0,9.3365,33.8104,313.4745,190.4887,366.8136,2099.2673,4907.3768,5337.5341,4342.4413,3103.6227
295.5,9.6109,33.9785,315.3082,194.7745,370.6161,2103.1987,4914.8435,5345.9453,4372.2912,3076.0691
296.0,9.8868,34.1504,317.1453,199.0665,374.4445,2107.3733,4921.7348,5353.9234,4401.4438,3048.2434
296.5,10.1644,34.3259,318.9863,203.3643,378.2979,2111.7889,4928.0327,5361.4511,4429.8891,3020.1392
297.0,10.4436,34.5053,320.8312,207.6674,382.1759,2116.4428,4933.7188,5368.5111,4457.6161,2991.7503
297.5,10.7243,34.6884,322.6802,211.9751,386.0777,2121.3318,4938.7745,5375.0853,4484.6132,2963.0704
298.0,11.0067,34.8753,324.5337,216.287,390.0028,2126.4525,4943.1804,5381.1554,4510.8679,2934.0934
298.5,11.2908,35.0659,326.3917,220.6024,393.9504,2131.8006,4946.9172,5386.7025,4536.367,2904.8129
299.0,11.5764,35.2603,328.2544,224.9208,397.92,2137.3714,4949.9648,5391.7074,4561.0966,2875.2228
299.5,11.8637,35.4585,330.1222,229.2415,401.9108,2143.1597,4952.3029,5396.1503,4585.0417,2845.3172
300.0,12.1526,35.6604,331.995,233.564,405.9222,2149.1595,4953.9109,5400.0111,4608.187,2815.0902
300.5,12.4431,35.8661,333.8732,237.8875,409.9534,2155.3644,4954.7676,5403.2691,4630.5159,2784.5359
301.0,12.7353,36.0756,335.7569,242.2114,414.0037,2161.7673,4954.8515,5405.9033,4652.0113,2753.6487
301.5,13.0291,36.2888,337.6463,246.5351,418.0724,2168.3602,4954.1408,5407.8921,4672.6553,2722.4234
302.0,13.3246,36.5059,339.5414,250.8578,422.1588,2175.1348,4952.6133,5409.2134,4692.4291,2690.8548
302.5,13.6217,36.7267,341.4426,255.1788,426.262,2182.0817,4950.2465,5409.8448,4711.313,2658.9379
303.0,13.9205,36.9512,343.3499,259.4974,430.3813,2189.191,4947.0174,5409.7633,4729.2867,2626.6682
303.5,14.221,37.1796,345.2635,263.8127,434.5159,2196.4519,4942.9028,5408.9453,4746.329,2594.0412
304.0,14.5231,37.4117,347.1835,268.1241,438.6649,2203.8529,4937.8792,5407.367,4762.418,2561.0532
304.5,14.8269,37.6475,349.11,272.4307,442.8276,2211.3815,4931.9226,5405.004,4777.5307,2527.7003
305.0,15.1324,37.8872,351.0431,276.7316,447.003,2219.0244,4925.0089,5401.8313,4791.6436,2493.9795
305.5,15.4396,38.1305,352.983,281.0261,451.1903,2226.7675,4917.1137,5397.8237,4804.7323,2459.8878
306.0,15.7485,38.3776,354.9296,285.3133,455.3885,2234.5958,4908.2122,5392.9552,4816.7716,2425.423
306.5,16.0591,38.6285,356.8831,289.5923,459.5968,2242.4933,4898.2795,5387.1995,4827.7356,2390.5831
307.0,16.3714,38.8831,358.8435,293.8621,463.8142,2250.4429,4887.2904,5380.5298,4837.5974,2355.3667
307.5,16.6854,39.1414,360.8109,298.1219,468.0397,2258.4267,4875.2197,5372.9189,4846.3297,2319.7729
308.0,17.0011,39.4034,362.7852,302.3707,472.2723,2266.4256,4862.0417,5364.3391,4853.9041,2283.8014
308.5,17.3186,39.6691,364.7665,306.6074,476.511,2274.4198,4847.7307,5354.7622,4860.2917,2247.4525
309.0,17.6378,39.9385,366.7548,310.8312,480.7548,2282.3879,4832.2611,5344.1596,4865.4627,2210.7271
309.5,17.9587,40.2116,368.75,315.041,485.0025,2290.3078,4815.6068,5332.5022,4869.3866,2173.6267
310.0,18.2814,40.4884,370.7521,319.2357,489.2531,2298.1562,4797.7421,5319.7605,4872.0324,2136.1535
310.5,18.6058,40.7688,372.761,323.4143,493.5054,2305.9086,4778.641,5305.9046,4873.3682,2098.3103
311.0,18.932,41.0528,374.7767,327.5756,497.7583,2313.5393,4758.2775,5290.9043,4873.3616,2060.1009
311.5,19.2599,41.3405,376.7989,331.7187,502.0106,2321.0213,4736.6259,5274.7289,4871.9794,2021.5295
312.0,19.5896,41.6318,378.8276,335.8422,506.2611,2328.3268,4713.6603,5257.3472,4869.1879,1982.6015
312.5,19.9211,41.9266,380.8625,339.9452,510.5085,2335.4263,4689.3553,5238.7278,4864.9528,1943.3228
313.0,20.2543,42.2251,382.9036,344.0263,514.7516,2342.2893,4663.6854,5218.839,4859.2393,1903.7002
313.5,20.5894,42.5271,384.9505,348.0844,518.9891,2348.884,4636.6256,5197.6488,4852.012,1863.7416
314.0,20.9262,42.8326,387.0031,352.1183,523.2195,2355.1773,4608.1509,5175.1246,4843.235,1823.4555
314.5,21.2648,43.1416,389.061,356.1267,527.4417,2361.1347,4578.2369,5151.2339,4832.8719,1782.8515
315.0,21.6052,43.4541,391.1239,360.1084,531.654,2366.7207,4546.8597,5125.9438,4820.8862,1741.9403
315.5,21.9475,43.7701,393.1916,364.0621,535.8552,2371.8982,4513.9955,5099.2211,4807.2406,1700.7333
316.0,22.2915,44.0895,395.2635,367.9864,540.0437,2376.6289,4479.6213,5071.0327,4791.8978,1659.2431
316.5,22.6373,44.4124,397.3394,371.88,544.2181,2380.8733,4443.7148,5041.345,4774.82,1617.4835
317.0,22.985,44.7386,399.4188,375.7417,548.3769,2384.5903,4406.2542,5010.1244,4755.9693,1575.469
317.5,23.3344,45.0682,401.5012,379.5699,552.5183,2387.7377,4367.2183,4977.3374,4735.3075,1533.2156
318.0,23.6857,45.4011,403.586,383.3635,556.641,2390.2721,4326.5871,4942.9502,4712.7965,1490.7401
318.5,24.0388,45.7372,405.6728,387.1208,560.7432,2392.1486,4284.3412,4906.9292,4688.3979,1448.0606
319.0,24.3938,46.0767,407.7609,390.8406,564.8232,2393.3211,4240.4622,4869.2408,4662.0734,1405.1965
319.5,24.7505,46.4194,409.8497,394.5213,568.8795,2393.7424,4194.9328,4829.8513,4633.7848,1362.1682
320.0,25.1091,46.7653,411.9385,398.1616,572.9101,2393.3638,4147.7368,4788.7275,4603.494,1318.9974
320.5,25.4695,47.1143,414.0267,401.76,576.9135,2392.1357,4098.8593,4745.8362,4571.1631,1275.707
321.0,25.8317,47.4664,416.1133,405.315,580.8877,2390.0071,4048.2865,4701.1443,4536.7546,1232.3213
321.5,26.1957,47.8217,418.1977,408.8251,584.831,2386.926,3996.0062,4654.6193,4500.2311,1188.8656
322.0,26.5616,48.18,420.279,412.2888,588.7415,2382.8394,3942.0074,4606.229,4461.5559,1145.3667
322.5,26.9293,48.5412,422.3563,415.7047,592.6172,2377.6931,3886.2809,4555.9415,4420.6927,1101.8526
323.0,27.2987,48.9055,424.4285,419.0712,596.4564,2371.432,3828.8189,4503.7256,4377.6059,1058.3527
323.5,27.67,49.2727,426.4948,422.3867,600.257,2364.0002,3769.6157,4449.5505,4332.2606,1014.8976
324.0,28.0431,49.6427,428.5541,425.6499,604.0169,2355.3408,3708.667,4393.3861,4284.6227,971.5192
324.5,28.418,50.0155,430.6053,428.8591,607.7344,2345.3963,3645.9707,4335.2031,4234.659,928.2508
325.0,28.7947,50.3912,432.6472,432.0128,611.4071,2334.1083,3581.5267,4274.9731,4182.3372,885.127
325.5,29.1731,50.7695,434.6787,435.1095,615.0332,2321.418,3515.3367,4212.6682,4127.6264,842.1837
326.0,29.5533,51.1506,436.6984,438.1477,618.6105,2307.266,3447.4049,4148.2619,4070.4967,799.4579
326.5,29.9353,51.5342,438.7052,441.1259,622.1369,2291.5925,3377.7376,4081.7285,4010.9196,756.9883
327.0,30.319,51.9204,440.6976,444.0425,625.6102,2274.3374,3306.3435,4013.0435,3948.868,714.8145
